fmpo,skos:exactMatch seko,owl:deprecated,skos:prefLabel_fi,skos:prefLabel_sv,skos:prefLabel_en,skos:altLabel,alt_lang,skos:hiddenLabel,hidden_lang,spatial-uri,dct:spatial,skos:topConceptOf,skos:broader,skos:broader_Label,editorial_issue_URL,YSO-ID,wikidata-id,skos:editorialNote,H&S_notation,H&S-ID,MIMO-ID,dbpedia,SEKO-LCMPT-mapping,LCMPT-ID,rdfs:seeAlso,dct:isReplacedBy ,skos:related,skos:definition,skos:scopeNote,skos:changeNote,skos:historyNote,skos:modified,seko:statusNote,skos:noteSeko1,iconclass-uri
fmpo:00685,,,,,,genggong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,gewgaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,guimbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,guimbarda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,guimbarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,huulepill,et,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,jaw harp,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,jaw's harp,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,Jew's harp,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,Jew's trump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,juice harp,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,juutalainen harppu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,juutalaisen harppu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,juutalaisharppu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,kanklikė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,konnapill,et,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,kärsapill,et,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,Maultrommel,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,Ozark harp,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,parmupill,et,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,ribeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,scaccia pensieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,šeivelė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,suukannel,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,trombula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,trompa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,trompe de Béarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,vargāns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,,,kanklike,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,,,karsapill,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,,,seivele,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,,,trompe de Bearn,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00685,,,,,,,,vargans,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00686,http://urn.fi/urn:nbn:fi:au:seko:00686,,mursing,morsing,morsing,,,,,http://www.yso.fi/onto/yso/p105336,Etelä-Aasia,,fmpo:00685,munniharppu,,,http://www.wikidata.org/entity/Q13399266,,,,http://www.mimo-db.eu/InstrumentsKeywords/2865,,,,,,,,,,,,TARKISTA,Eteläaasialainen munniharppu.,
fmpo:00686,,,,,,morchang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00686,,,,,,morching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00686,,,,,,mourching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00686,,,,,,muharsing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00686,,,,,,mukharshanku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00686,,,,,,murcang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00687,http://urn.fi/urn:nbn:fi:au:seko:00687,,musette (harmonikka),musettharmonika,bal-musette,,,,,http://www.yso.fi/onto/yso/p104968,Ranska,,fmpo:00395,harmonikka,https://github.com/NatLibFi/SEKO/issues/93,,MISSING,MERGE? It is unclear if this is a separate type of accordion? ,,,,,,,https://fr.wikipedia.org/wiki/Bal_musette|https://en.wikipedia.org/wiki/Traditional_French_musical_instruments,,,,,created issue,,2026-07-01,KESKEN,Pienikokoinen ranskalainen harmonikka.,
fmpo:00687,,,,,,l'accordéon musette,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00687,,,,,,ranskalainen harmonikka,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00688,http://urn.fi/urn:nbn:fi:au:seko:00688,,musette (säkkipilli),musette de cour,musette de cour,,,,,,,,fmpo:01024,säkkipilli,https://github.com/NatLibFi/SEKO/issues/93,,http://www.wikidata.org/entity/Q13522404,,,,http://www.mimo-db.eu/InstrumentsKeywords/3768,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015039,,,,,,created issue,,2026-07-01,KESKEN,Pienikokoinen palkeella puhallettava säkkipilli 1600- ja 1700-luvuilla.,
fmpo:00689,http://urn.fi/urn:nbn:fi:au:seko:00689,,myrskykone,åskmaskin,thunder sheet,,,,,,,,fmpo:00627,lyömäsoitin,,,http://www.wikidata.org/entity/Q1241859,,,,,,,,,,,,,,,,TARKISTA,"Laite, jonka avulla voidaan konserttitilanteessa imitoida myrskyn ääntä.",
fmpo:00689,,,,,,bronteron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00689,,,,,,Donnerbleich,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00689,,,,,,Donnermaschine,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00689,,,,,,machine à tonnerre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00689,,,,,,thunder machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00689,,,,,,ukkoskone,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00689,,,,,,,,machine a tonnerre,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00690,http://urn.fi/urn:nbn:fi:au:seko:00690,,mänkeri,mänkeri,mänkeri,,,,,http://www.yso.fi/onto/yso/p94426,Suomi,,fmpo:00513,klarinettisoitin,,,http://www.wikidata.org/entity/Q1696139,,,,,,,,,,,,,,,,TARKISTA,"Suomalainen, klarinettityyppinen, kansanomainen puhallinsoitin.",
fmpo:00691,http://urn.fi/urn:nbn:fi:au:seko:00691,,mäntähuilu,PUUTTUU,piston flute,,,,,http://www.yso.fi/onto/yso/p94426,Suomi,,fmpo:01134,tulppakanavahuilu,https://github.com/NatLibFi/SEKO/issues/94,,MISSING,,,,,,,,,,,,,created issue,,2026-07-01,KESKEN,"Suomalainen, kansanomainen sormiaukoton huilusoitin, jonka säveltasoa voidaan muuttaa soittimen alapään tulppaa liikuttelemalla.",
fmpo:00692,http://urn.fi/urn:nbn:fi:au:seko:00692,,nadasvaram,nadasvaram,nadasvaram,,,,,"http://www.yso.fi/onto/yso/p235077,http://www.yso.fi/onto/yso/p197901","Etelä-Intia,Tamil Nadu",,fmpo:00715,oboesoitin,https://github.com/NatLibFi/SEKO/issues/193,,http://www.wikidata.org/entity/Q1611652,,422.112.2 ,,http://www.mimo-db.eu/InstrumentsKeywords/4226,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015493,https://data.bnf.fr/ark:/12148/cb15974682n,,,"""Eteläintialainen oboesoitin.""@fi",,"""2026-08-01 Changed the prefLabel to 'nadaswaram' as in Wikpedia and Wikidata""@en",,2026-08-01,KESKEN,Eteläintialainen oboesoitin.,
fmpo:00692,,,,,,nadasvara,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,nageshwaram,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,nādasvaram,sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,nāgasuram,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,nâgaswaram,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,nāgaswaram,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,nākasvaram,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,nāyanam,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,,,nagasuram,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,,,nagaswaram,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,,,nakasvaram,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00692,,,,,,,,nayanam,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,http://urn.fi/urn:nbn:fi:au:seko:00693,,nagārā,nagārā,nagārā,,,,,http://www.yso.fi/onto/yso/p105528,Arabian niemimaa,,fmpo:00753,patarumpu,,,http://www.wikidata.org/entity/Q2510552,,,,http://www.mimo-db.eu/InstrumentsKeywords/2892,,,,,,,,,,,,TARKISTA,"Keskiaikainen, arabialaista alkuperää oleva pienikokoinen patarumpu.",
fmpo:00693,,,,,,nacaires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,nácar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,nacara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,nacchera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,nagara,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,naghara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,nakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,nakkare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,naqqāra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,naqqārat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,,,nacar,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,,,naqqara,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00693,,,,,,,,naqqarat,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00694,http://urn.fi/urn:nbn:fi:au:seko:00694,,nai,nai,nai,,,,,http://www.yso.fi/onto/yso/p105030,Romania,,fmpo:00749,panhuilu,,,http://www.wikidata.org/entity/Q1414230,,,,http://www.mimo-db.eu/InstrumentsKeywords/4228,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015528,,,,,,,,,TARKISTA,Romanialainen panhuilu.,
fmpo:00695,http://urn.fi/urn:nbn:fi:au:seko:00695,,naiskuoro,damkör,female voice choir,,,,,,,,fmpo:00560,kuoro,,http://www.yso.fi/onto/yso/p5205,http://www.wikidata.org/entity/Q1451652,,,,,,,,,,,,,,,,TARKISTA,,
fmpo:00695,,,,,,,,damkorer,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00696,http://urn.fi/urn:nbn:fi:au:seko:00696,,naislauluääni,kvinnoröst,female voice,,,,,,,,fmpo:00583,lauluääni,,,http://www.wikidata.org/entity/Q54285818,,,,,,,,,,,,,,,,TARKISTA,,
fmpo:00696,,,,,,"female singing voice",en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00697,http://urn.fi/urn:nbn:fi:au:seko:00697,,nāy,ney,nāy (flute),,,,,"http://www.yso.fi/onto/yso/p105025,http://www.yso.fi/onto/yso/p105280,http://www.yso.fi/onto/yso/p107650",Lähi-Itä|Iran|Keski-Aasia,,fmpo:00851,reunahuilu,https://github.com/NatLibFi/SEKO/issues/95,,http://www.wikidata.org/entity/Q743836,"SPLIT?  ""nay"" and ""mey"" are probably confused and mixed in Wiki?",,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2014015003,,,,,,,,,KESKEN,"Lähi-idässä, Iranissa ja Keski-Aasiassa käytettävä reunahuilu.",
fmpo:00697,,,,,,nāī,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00697,,,,,,nay,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00697,,,,,,nei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00697,,,,,,ney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00697,,,,,,,,nai,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00698,http://urn.fi/urn:nbn:fi:au:seko:00698,,nenähuilu,näsflöjt,nose flute,,,,,,,,fmpo:00418,huilusoitin,,,http://www.wikidata.org/entity/Q444037,,,,,,,,,,,,,,,,TARKISTA,"Yleisnimitys erilaisille huiluille, joihin ilma puhalletaan suun sijasta nenällä.",
fmpo:00699,http://urn.fi/urn:nbn:fi:au:seko:00699,,neulaviulu,spikharmonika,nail violin,,,,,,,,fmpo:00953,soitin,https://github.com/NatLibFi/SEKO/issues/112,,http://www.wikidata.org/entity/Q953846,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2022015002,,,,,,"issue created: change broader to ""kitkaidiofoni""",,2026-07-03,KESKEN,"Soittimessa on matalalla puualustalla eri sävelkorkeuksille viritettyjä lasi-, metalli- tai puupiikkejä, joita soitetaan jousella.",
fmpo:00699,,,,,,Eisenvioline,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00699,,,,,,Nagelgeige,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00699,,,,,,Nagelharmonika,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00699,,,,,,naulaviulu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00699,,,,,,spikharmonika,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00699,,,,,,violino di ferro,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00699,,,,,,violon de fer,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,http://urn.fi/urn:nbn:fi:au:seko:00700,,ngoma,ngoma,ngoma,,,,,"http://www.yso.fi/onto/yso/p184560,http://www.yso.fi/onto/yso/p184559",Keskinen Afrikka|Eteläinen Afrikka,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q7022514,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015500,,,,,,,,,TARKISTA,Yleisnimi monille Keski- ja Etelä-Afrikan rummuille.,
fmpo:00700,,,,,,engoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,,,,,,goma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,,,,,,gomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,,,,,,in̄goma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,,,,,,ingomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,,,,,,ngomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,,,,,,ngomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00700,,,,,,ngomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00701,http://urn.fi/urn:nbn:fi:au:seko:00701,,nguru,nguru,nguru,,,,,"http://www.yso.fi/onto/yso/p105384,http://www.yso.fi/onto/yso/p108839",Uusi Seelanti|Polynesia,,fmpo:00418,huilusoitin,,,http://www.wikidata.org/entity/Q116742432,,,,,,,,,,,,,,,,TARKISTA,"Maorien pienikokoinen, päästä puhallettava huilusoitin.",
fmpo:00702,http://urn.fi/urn:nbn:fi:au:seko:00702,,nogo,nogo,nogo,,,,,http://www.yso.fi/onto/yso/p109302,Korea,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q25203914,,,,,,,,,,,,,,,,TARKISTA,Korealainen tynnyrinmuotoinen rumpu.,
fmpo:00703,http://urn.fi/urn:nbn:fi:au:seko:00703,,nōkan,nōkan,nōkan,,,,,http://www.yso.fi/onto/yso/p105023,Japani,,fmpo:00082,bambuhuilu,,,http://www.wikidata.org/entity/Q1058772,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015501,,,,,,,,,TARKISTA,Aasialainen (japanilainen) bambuhuilu.,
fmpo:00703,,,,,,nō-kan,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00703,,,,,,nohkan,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00703,,,,,,nokan,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,http://urn.fi/urn:nbn:fi:au:seko:00704,,nokkahuilu,blockflöjt,recorder,,,,,,,,fmpo:01134,tulppakanavahuilu,,http://www.yso.fi/onto/yso/p10305,http://www.wikidata.org/entity/Q187851,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015597,,,,,,,,,TARKISTA,Päästä puhallettava tulppakanavahuilu.,https://finto.fi/ic/fi/page/48C73511
fmpo:00704,,,,,,blockflöjt,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,Blockflöte,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,flauto (nokkahuilu),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,flauto a becco,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,flauto dolce,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,flûte à bec,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,flûte douce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,rec (nokkahuilu),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,Schnabelflöte,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,spetsflöjt,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,,,blockflojt,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,,,Blockflote,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,,,flute a bec,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,,,flute douce,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,,,Schnabelflote,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00704,,,,,,,,spetsflojt,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00705,http://urn.fi/urn:nbn:fi:au:seko:00705,,Northumbrian pipes,Northumbrian pipes,Northumbrian pipes,,,,,http://www.yso.fi/onto/yso/p104990,Iso-Britannia,,fmpo:01024,säkkipilli,,,http://www.wikidata.org/entity/Q1046018,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015503,,,,,,,,,TARKISTA,Britteinsaarilla käytettävä säkkipilli.,
fmpo:00705,,,,,,Northumbrian smallpipes,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00706,http://urn.fi/urn:nbn:fi:au:seko:00706,,núdi,núdi,nyudi,,,,,http://www.yso.fi/onto/yso/p113117,Mordva,,fmpo:00513,klarinettisoitin,https://github.com/NatLibFi/SEKO/issues/96,,https://www.wikidata.org/wiki/Q4328481,DELETE? No information found,,,,,,,,,,,,issue created,,2026-07-01,KESKEN,Mordvalaisten käyttämä klarinettisoitin.,
fmpo:00706,,,,,,Нюди,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00706,,,,,,Нюди,mdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00706,,,,,,nudei,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00706,,,,,,nuźi,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00706,,,,,,nudi,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00707,http://urn.fi/urn:nbn:fi:au:seko:00707,,nynnypilli,nynnypilli,nynnypilli,,,,,http://www.yso.fi/onto/yso/p94426,Suomi,,fmpo:00671,mirlitoni,,,http://www.wikidata.org/entity/Q116742584,,,,,,,,,,,,,,,,TARKISTA,"Suomalainen, kansanomainen, kasviputkesta valmistettu pilli, jonka kuoripeitteen alta paljastettu kalvo toimii värähtelijänä.",
fmpo:00707,,,,,,kaislapilli,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00707,,,,,,nyynypilli,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00707,,,,,,ruokopilli (nynnypilli),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00707,,,,,,soropilli,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00708,http://urn.fi/urn:nbn:fi:au:seko:00708,,näppäilyrumpu,knäppt trumma,plucked membranophone,,,,,,,,fmpo:00864,rumpu,https://github.com/NatLibFi/SEKO/issues/97,,http://www.wikidata.org/entity/Q55724270,,,,http://www.mimo-db.eu/InstrumentsKeywords/6558,,,,,,,,,issue created,,2026-07-01,KESKEN,"Rumpu, jota soitetaan rummun kalvon keskipisteen läpi kulkevaa jännettä näppäilemällä.",
fmpo:00708,,,,,,Plucked membranophones,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00708,,,,,,plucked drum,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,http://urn.fi/urn:nbn:fi:au:seko:00709,,näppäilysoitin,knäppinstrument,plucked instrument,,,,,,,,fmpo:00500,kielisoitin,https://github.com/NatLibFi/SEKO/issues/198,http://www.yso.fi/onto/yso/p1510,http://www.wikidata.org/entity/Q230262,"""2026-08-09 removed altlabels phin and sueng [seko-issues:198]""@en",,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015563,,,,,,"""2026-08-09 removed altlabels phin and sueng""@en",,2026-08-09,KESKEN,"Yleisnimitys tähän soitinryhmään kuuluvista soittimista. Termiä on suositeltavaa käyttää, kun soitinta ei voi tarkemmin määritellä tai jos soittimia on niin monia, ettei niiden erittely ole tarkoituksenmukaista.",https://finto.fi/ic/fi/page/48C732
fmpo:00709,,,,,,phīn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,,,,,,knäppt stränginstrument,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,,,,,,string instrument (plucked),en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,,,,,,Zupfinstrument,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,,,,,,strumento pizzicato,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,,,,,,instrument à cordes pincées,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,,,,,,sormintasoitin,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00709,,,,,,sueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,http://urn.fi/urn:nbn:fi:au:seko:00710,,näppäinharmonikka,knappdragspel,button accordion,,,,,,,,fmpo:00395,harmonikka,,http://www.yso.fi/onto/yso/p11333,http://www.wikidata.org/entity/Q1421815,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015108,,,,,,,,,TARKISTA,,
fmpo:00710,,,,,,bogsa-phutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,butonakordiono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,butonharmoniko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,button box,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,button-key accordion,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,diatoninen näppäinharmonikka,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,flutina,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,knoflíkový akordeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,Knopfakkordeon,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,nuppakkordion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00710,,,,,,squeezebox,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00711,http://urn.fi/urn:nbn:fi:au:seko:00711,,näyttelijä,skådespelare,actor,,,,,,,,fmpo:01225,esittäjä,,http://www.yso.fi/onto/yso/p5328,http://www.wikidata.org/entity/Q33999,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015004,,,,,,,,,TARKISTA,,
fmpo:00712,http://urn.fi/urn:nbn:fi:au:seko:00712,,oboe,oboe,oboe,,,,,,,,fmpo:00715,oboesoitin,https://github.com/NatLibFi/SEKO/issues/177,http://www.yso.fi/onto/yso/p981,http://www.wikidata.org/entity/Q8377,"""2023-10-30: MUUSA ratkaisu: (Valmiit sivu, Version 253). Lisätään oboen ohjaustermeiksi wieniläinen oboe, wieninoboe""@fi,""2026-07-08 added two entry terms Wiener oboe and  Viennese oboe""@en, ""2026-07-08 add skos:narrowMatch http://www.wikidata.org/entity/Q7999138"";",,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015507,,,,,,"""2023-10-30: MUUSA decision added two entry terms:  wieniläinen oboe, wieninoboe""@fi,""2026-07-08 Added two entry terms: Wiener oboe, Viennese oboe""@en",,2026-07-05,valid,Vastakkain värisevällä lehdykkäparilla varustettu puhallinsoitin.,https://finto.fi/ic/fi/page/48C73512
fmpo:00712,,,,,,baritonioboe,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00712,,,,,,barokkioboe,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00712,,,,,,hautbois,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00712,,,,,,ob (oboe),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00712,,,,,,taille (oboe),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00712,,,,,,tenorioboe,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
